"id_doorvaart";"dag";"maand";"jaar";"volgnummer";"schipper_voornamen";"schipper_patroniem";"schipper_tussenvoegsel";"schipper_achternaam";"schipper_plaatsnaam";"soort_korting";"korting_muntsoort1";"korting_bedrag1";"korting_muntsoort2";"korting_bedrag2";"korting_muntsoort3";"korting_bedrag3";"subtotaal1_muntsoort1";"subtotaal1_bedrag1";"subtotaal1_muntsoort2";"subtotaal1_bedrag2";"subtotaal1_muntsoort3";"subtotaal1_bedrag3";"subtotaal2_muntsoort1";"subtotaal2_bedrag1";"subtotaal2_muntsoort2";"subtotaal2_bedrag2";"subtotaal2_muntsoort3";"subtotaal2_bedrag3";"totaal_muntsoort1";"totaal_bedrag1";"totaal_muntsoort2";"totaal_bedrag2";"totaal_muntsoort3";"totaal_bedrag3";"totaal_muntsoort4";"totaal_bedrag4";"totaal_muntsoort5";"totaal_bedrag5";"privilege";"opmerking_bron";"opmerking_invoerder";"naam_invoerder";"datum_opgevoerd";"dirnummer";"tonnage";"belasting_korting";"hulp";"hulp1";"hulp2"
"373817";"16";"7";"1765";"135";"Jens";"";"";"Hemsen";"Amsterdam";"Gotgiøres skipper";"Daler";"3";"Skilling";"20";"";"";"Daler";"88";"Skilling";"14";"";"";"Daler";"84 1/2";"Skilling";"18";"";"";"Daler";"88 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"12-03-10";"237";"";"";"";"";" "
"375921";"20";"7";"1766";"232";"Claas";"";"";"Obbes";"Schelling";"Gotgiøres skipper";"Daler";"6 1/2";"Skilling";"8";"";"";"Daler";"167 1/2";"Skilling";"8";"";"";"Daler";"161";"";"";"";"";"Daler";"135 1/2";"Skilling";"6";"";"";"";"";"";"";"";"Vide folio 126 no. 54, schipper Dinrich Wischhusen af Kønigsberg";"";"";"15-3-2010 14:03:52";"238";"";"N";"";"";""
"377534";"7";"11";"1763";"520";"Foppe";"Foppes";"";"Baas";"Ameland";"Føring";"Daler";"3 1/2";"Skilling";"13";"";"";"Daler";"95 1/2";"Skilling";"19";"";"";"Daler";"92";"Skilling";"6";"";"";"Daler";"96";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"16-3-2010 10:17:36";"235";"";"N";"";"";""
"377931";"13";"6";"1761";"109";"John";"";"";"Autor";"Hul";"Nyder skipper";"Daler";"2";"Skilling";"3";"";"";"Daler";"55";"Skilling";"9";"";"";"Daler";"53";"Skilling";"6";"";"";"Daler";"57";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"16-3-2010 11:29:00";"234";"";"N";"";"";""
"378058";"23";"4";"1766";"60";"Dirck";"";"";"Juriens";"Kønigsberg";"Gotgiøres skipper";"Daler";"6";"Skilling";"12";"";"";"Daler";"156 1/2";"Skilling";"18";"";"";"Daler";"150 1/2";"Skilling";"6";"";"";"Rosenobel";"1";"Daler";"155";"Skilling";"6";"";"";"";"";"";"Skippund siger Steen";"";"";"16-3-2010 11:43:07";"238";"";"N";"";"";""
"378199";"6";"8";"1763";"228";"Gabriel";"";"";"Poulsen";"Amsterdam";"";"";"";"";"";"";"";"Daler";"14";"Skilling";"20";"";"";"";"";"";"";"";"";"Daler";"18 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"16-3-2010 12:00:56";"235";"";"N";"";"";""
"378346";"23";"4";"1765";"10";"Foppe";"";"";"Ansckes";"Vriesland";"Føring";"Daler";"1 1/2";"Skilling";"15";"";"";"Daler";"47 1/2";"Skilling";"9";"";"";"Daler";"45 1/2";"Skilling";"18";"";"";"Daler";"49 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"16-03-10";"237";"";"";"";"";" "
"379039";"29";"9";"1766";"394";"Cornelis";"";"";"Fopkes";"Ameland";"Føring";"Daler";"8";"Skilling";"1";"";"";"Daler";"200 1/2";"Skilling";"19";"";"";"Daler";"192 1/2";"Skilling";"18";"";"";"Daler";"196 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"16-3-2010 14:13:43";"238";"";"N";"";"";""
"379107";"9";"12";"1763";"584";"Siord";"";"";"Lieuwes";"Mackum";"Føring";"Daler";"3";"Skilling";"18";"";"";"Daler";"87";"Skilling";"12";"";"";"Daler";"83 1/2";"Skilling";"18";"";"";"Daler";"87 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"16-3-2010 14:22:35";"235";"";"N";"";"";""
"379213";"29";"9";"1766";"400";"Simon";"";"";"Matthiessen";"Amsterdam";"Gotgiøres skipper";"Daler";"1 1/2";"Skilling";"4";"";"";"Daler";"40 1/2";"Skilling";"22";"";"";"Daler";"39";"Skilling";"18";"";"";"Daler";"43";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"16-3-2010 14:37:11";"238";"";"N";"";"";""
"380980";"23";"4";"1763";"31";"Jacob";"";"";"Dreyer";"Dantzig";"Føring";"Daler";"9 1/2";"Skilling";"2";"";"";"Daler";"243 1/2";"Skilling";"14";"";"";"Daler";"234";"Skilling";"12";"";"";"Rosenobel";"1";"Daler";"238 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"17-3-2010 10:55:23";"235";"";"N";"";"";""
"381653";"29";"7";"1791";"872";"Johan Benj.";"";"";"Siwert";"Kønigsberg";"Føring";"Daler";"8 1/2";"Skilling";"14";"";"";"Daler";"221";"Skilling";"2";"";"";"Daler";"212";"Skilling";"12";"";"";"Rosenobel";"1";"Daler";"216 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"17-3-2010 13:29:54";"268";"";"N";"";"";""
"384538";"21";"11";"1764";"585";"Anne";"";"";"Hobbes";"Terhenne";"Føring";"Daler";"1";"Skilling";"20";"";"";"Daler";"38 1/2";"Skilling";"20";"";"";"Daler";"37 1/2";"";"";"";"";"Daler";"41 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"18-03-10";"236";"";"N";"";"";" "
"385015";"25";"11";"1764";"595";"Jan";"Andries";"";"Bock";"Schelling";"Føring";"Daler";"5";"Skilling";"16";"";"";"Daler";"133 1/2";"Skilling";"16";"";"";"Daler";"128 1/2";"";"";"";"";"Daler";"132 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"18-03-10";"236";"";"N";"";"";" "
"385432";"27";"4";"1763";"9";"Martin";"";"";"Hendrichs";"Ylst";"Gotgiøres skipper";"Daler";"4";"Skilling";"1";"";"";"Daler";"104";"Skilling";"13";"";"";"Daler";"100";"Skilling";"12";"";"";"Daler";"104";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"18-3-2010 15:03:30";"235";"";"N";"";"";""
"387242";"1";"4";"1764";"35";"Benjamin";"";"";"Jantzen";"Dantzig";"Gotgiøres skipper";"Daler";"2";"";"";"";"";"Daler";"50";"Skilling";"6";"";"";"Daler";"48";"Skilling";"6";"";"";"Rosenobel";"1";"Daler";"52 1/2";"Skilling";"6";"";"";"";"";"";"Fiær siger uld";"";"";"19-03-10";"236";"";"N";"";"";" "
"387987";"9";"4";"1764";"54";"Jan Gole";"";"";"Kerts";"Dantzig";"Gotgiøres skipper";"Daler";"3 1/2";"Skilling";"8";"";"";"Daler";"94 1/2";"Skilling";"8";"";"";"Daler";"91";"";"";"";"";"Rosenobel";"1";"Daler";"95 1/2";"";"";"";"";"";"";"";"";"";"";"19-03-10";"236";"";"N";"";"";" "
"388162";"15";"4";"1764";"62";"Jacob";"";"";"Dreyer";"Dantzig";"Gotgiøres skipper";"Daler";"8 1/2";"";"";"";"";"Daler";"213";"Skilling";"6";"";"";"Daler";"204 1/2";"Skilling";"6";"";"";"Rosenobel";"1";"Daler";"209";"Skilling";"6";"";"";"";"";"";"";"";"";"19-03-10";"236";"";"N";"";"";" "
"391888";"16";"8";"1762";"290";"Baucke";"";"";"Harmens";"De Lemmer";"Gotgiøres skipper";"Daler";"3";"Skilling";"6";"";"";"Daler";"81";"Skilling";"6";"";"";"Daler";"78";"";"";"";"";"Daler";"82";"";"";"";"";"";"";"";"";"";"";"";"";"23-3-2010 8:53:52";"234";"";"N";"";"";""
"393276";"20";"9";"1763";"225";"Ludwig";"";"";"Juriens";"Dantzig";"Gotgiøres skipper";"Daler";"3";"Skilling";"6";"";"";"Daler";"80 1/2";"Skilling";"18";"";"";"Daler";"87 1/2";"Skilling";"12";"";"";"Rosenobel";"1";"Daler";"82";"Skilling";"12";"";"";"";"";"";"";"";"";"23-3-2010 12:26:05";"235";"";"N";"";"";""
"394157";"7";"7";"1762";"176";"Uldrich";"";"";"Onnes";"Dockum";"";"";"";"";"";"";"";"Daler";"18 1/2";"";"";"";"";"Daler";"18 1/2";"";"";"";"";"Daler";"22 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"23-3-2010 15:14:03";"234";"";"N";"";"";""
"394472";"10";"7";"1762";"190";"Wigle";"Tiebes";"";"Swarth";"Schelling";"Føring";"Daler";"5 1/2";"Skilling";"12";"";"";"Daler";"146 1/2";"";"";"";"";"Daler";"140 1/2";"Skilling";"12";"";"";"Daler";"144 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"23-3-2010 16:03:59";"234";"";"N";"";"";""
"394568";"13";"7";"1762";"196";"Pietter";"Pieters";"";"Postma";"Amsterdam";"Gotgiøres skipper";"Daler";"5";"Skilling";"6";"";"";"Daler";"130";"Skilling";"6";"";"";"Daler";"125";"";"";"";"";"Daler";"129";"";"";"";"";"";"";"";"";"";"";"";"";"23-3-2010 16:18:18";"234";"";"N";"";"";""
"395573";"16";"8";"1762";"180";"Christopher";"";"";"Volckan";"Kønigsberg";"Gotgiøres skipper";"Daler";"3";"Skilling";"12";"";"";"Daler";"86";"";"";"";"";"Daler";"82";"Skilling";"36";"";"";"Rosenobel";"1";"Daler";"87";"Skilling";"12";"";"";"";"";"";"";"";"";"24-3-2010 10:25:49";"234";"";"N";"";"";""
"402734";"9";"5";"1751";"73";"Cornelius";"";"";"Voss";"Texel";"Gotgiøres skipper";"Daler";"3 1/2";"Skilling";"6";"";"";"Daler";"92 1/2";"";"";"";"";"Daler";"88";"Skilling";"18";"";"";"Daler";"92";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"26-03-10";"224";"";"N";"";"";" "
"402923";"16";"5";"1751";"84";"Tiard";"";"";"Harmens";"Heereween";"Føring";"Daler";"1";"";"";"";"";"Daler";"28 1/2";"";"";"";"";"Daler";"27 1/2";"";"";"";"";"Daler";"31 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"26-03-10";"224";"";"N";"";"";" "
"403027";"10";"10";"1764";"453";"John";"";"";"Chappel";"Hull";"Gotgiøres skipper";"Daler";"3";"";"";"";"";"Daler";"77";"Skilling";"23";"";"";"Daler";"74 1/2";"";"";"";"";"Daler";"78 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"26-03-10";"236";"";"N";"";"";" "
"404653";"8";"11";"1763";"555";"Pieter Andries";"";"";"Symenssen";"Eckernførde";"Føring";"Daler";"2 1/2";"Skilling";"7";"";"";"Daler";"68 1/2";"Skilling";"19";"";"";"Daler";"66";"Skilling";"12";"";"";"Rosenobel";"1";"Daler";"70 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"29-3-2010 11:56:34";"235";"";"N";"";"";""
"406305";"30";"7";"1765";"218";"Cornelius";"Claas";"";"Bollebacker";"Ameland";"Føring";"Daler";"3";"Skilling";"19";"";"";"Daler";"88 1/2";"Skilling";"1";"";"";"Daler";"85";"Skilling";"6";"";"";"Daler";"89";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"30-03-10";"237";"";"";"";"";" "
"406631";"30";"9";"1762";"439";"Jan";"";"";"Brack";"Amsterdam";"Gotgiøres skipper";"Daler";"8";"Skilling";"7";"";"";"Daler";"205";"Skilling";"7";"";"";"Daler";"197";"";"";"";"";"Daler";"201";"";"";"";"";"";"";"";"";"";"";"";"";"30-3-2010 9:15:00";"234";"";"";"";"";""
"406668";"7";"12";"1751";"581";"Thomas";"";"";"Rommers";"Stavern";"Gotgiøres skipper";"Daler";"3";"Skilling";"8";"";"";"Daler";"80";"Skilling";"8";"";"";"Daler";"77";"";"";"";"";"Daler";"81";"";"";"";"";"";"";"";"";"";"";"";"";"30-03-10";"224";"";"";"";"";" "
"407435";"1";"6";"1751";"110";"Jacke";"";"";"Wubes";"Woudsend";"Gotgiøres skipper";"Daler";"2 1/2";"Skilling";"1";"";"";"Daler";"65";"Skilling";"31";"";"";"Daler";"63";"Skilling";"6";"";"";"Daler";"67";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"30-03-10";"224";"";"";"";"";" "
"407440";"23";"6";"1794";"644";"Christ.";"";"";"Brodersen";"Flensborg";"Føring";"Daler";"2";"Skilling";"4";"";"";"Daler";"53";"Skilling";"10";"";"";"Daler";"51";"Skilling";"6";"";"";"Daler";"55";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"30-3-2010 11:40:33";"271";"";"";"";"";""
"408323";"9";"5";"1751";"41";"Conrad";"";"";"Fresse";"Bremen";"Gotgiøres skipper";"Daler";"1";"Skilling";"16";"";"";"Daler";"36";"Skilling";"4";"";"";"Daler";"34 1/2";"Skilling";"12";"";"";"Daler";"38 3/4";"";"";"";"";"";"";"";"";"";"Tweemaal doorvaartnr. 41";"";"";"30-03-10";"224";"";"";"";"";" "
"409318";"3";"7";"1751";"79";"Lendert";"";"";"Schultz";"Kønigsberg";"Gotgiøres skipper";"Daler";"2";"";"";"";"";"Daler";"50 1/2";"Skilling";"6";"";"";"Daler";"48 1/2";"Skilling";"6";"";"";"Rosenobel";"1";"Daler";"53";"Skilling";"6";"";"";"";"";"";"";"";"";"31-03-10";"224";"";"";"";"";" "
"411583";"28";"11";"1751";"172";"Hendrick";"";"";"Hillers";"Bremen";"Gotgiøres skipper";"Daler";"1 1/2";"Skilling";"12";"";"";"Daler";"46";"Skilling";"12";"";"";"Daler";"44 1/2";"";"";"";"";"Daler";"48 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"31-03-10";"224";"";"";"";"";" "
"412062";"29";"8";"1757";"235";"Jelle";"";"";"Gauckes";"Heereween";"Gotgiøres skipper";"Daler";"5";"Skilling";"8";"";"";"Daler";"133 1/2";"Skilling";"2";"";"";"Daler";"128";"Skilling";"18";"";"";"Daler";"132";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"1-4-2010 8:42:35";"229";"";"";"";"";""
"412438";"13";"4";"1751";"17";"Lycke";"";"";"Rickes";"Ameland";"Gotgiøres skipper";"Daler";"2 1/2";"Skilling";"10";"";"";"Daler";"70 1/2";"Skilling";"10";"";"";"Daler";"68";"";"";"";"";"Daler";"72";"";"";"";"";"";"";"";"";"";"";"";"";"01-04-10";"224";"";"";"";"";" "
"412981";"28";"11";"1753";"501";"Okey";"";"";"Belfour";"London";"Gotgiøres skipper";"Daler";"7";"Skilling";"13";"";"";"Daler";"182";"Skilling";"13";"";"";"Daler";"175";"";"";"";"";"Daler";"179";"";"";"";"";"";"";"";"";"";"";"";"";"01-04-10";"226";"";"";"";"";" "
"413399";"21";"6";"1751";"155";"Jan Minne";"";"";"Daues";"Ameland";"Gotgiøres skipper";"Daler";"3 1/2";"";"";"";"";"Daler";"91 1/2";"Skilling";"6";"";"";"Daler";"89";"Skilling";"6";"";"";"Daler";"93";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"01-04-10";"224";"";"";"";"";" "
"413693";"14";"1";"1754";"4";"Simen Peter";"";"";"Hendler";"Dantzig";"Gotgiøres skipper";"Daler";"2";"Skilling";"21";"";"";"Daler";"64";"Skilling";"15";"";"";"Daler";"61 1/2";"Skilling";"18";"";"";"Rosenobel";"1";"Daler";"66";"Skilling";"18";"";"";"";"";"";"";"";"";"01-04-10";"226";"";"";"";"";" "
"414614";"30";"8";"1759";"159";"Jochim";"";"";"Nyscke";"Dantzig";"Nyder skipper";"Daler";"4";"Skilling";"26";"";"";"Daler";"114";"Skilling";"44";"";"";"Daler";"110";"Skilling";"18";"";"";"Rosenobel";"1";"Daler";"114 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"02-04-10";"231";"";"";"";"";" "
"416186";"19";"9";"1757";"324";"Liewe";"";"";"Øbbes";"Schelingen";"Gotgiøres skipper";"Daler";"8";"Skilling";"12";"";"";"Daler";"209";"Skilling";"24";"";"";"Daler";"201";"Skilling";"12";"";"";"Daler";"205";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"2-4-2010 13:55:13";"229";"";"";"";"";""
"416439";"22";"9";"1757";"335";"Jan";"";"";"Jacobs";"Amelandt";"Afgaar til skipper";"Daler";"4 1/2";"Skilling";"12";"";"";"Daler";"120";"Skilling";"18";"";"";"Daler";"115 1/2";"Skilling";"6";"";"";"Daler";"119 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"2-4-2010 15:09:37";"229";"";"";"";"";""
"416901";"7";"8";"1754";"361";"Foppe";"Foppes";"";"Baass";"Ameland";"Gotgiøres skipper";"Daler";"4";"Skilling";"6";"";"";"Daler";"106";"Skilling";"6";"";"";"Daler";"102";"";"";"";"";"Daler";"106";"";"";"";"";"";"";"";"";"";"";"";"";"06-04-10";"226";"";"";"";"";" "
"417380";"14";"8";"1754";"381";"Luytje";"";"";"Berens";"Embden";"Gotgiøres skipper";"Daler";"2";"Skilling";"17";"";"";"Daler";"61";"Skilling";"11";"";"";"Daler";"58 1/2";"Skilling";"18";"";"";"Daler";"62 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"06-04-10";"226";"";"";"";"";" "
"418164";"1";"5";"1762";"59";"Dirck";"";"";"Jurians";"Kønigsberg";"Gotgiøres skipper";"Daler";"2";"Skilling";"22";"";"";"Daler";"63";"Skilling";"34";"";"";"Daler";"61";"Skilling";"12";"";"";"Rosenobel";"1";"Daler";"65 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"6-4-2010 12:15:27";"234";"";"";"";"";""
"419703";"28";"7";"1751";"298";"Cornelis";"";"";"Jelles";"Ameland";"Gotgiøres skipper";"Daler";"6";"Skilling";"44";"";"";"Daler";"174";"Skilling";"14";"";"";"Daler";"167";"Skilling";"18";"";"";"Daler";"171";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"06-04-10";"224";"";"";"";"";" "
"420383";"19";"11";"1759";"513";"Christian";"";"";"Tadsen";"Dagebøll";"Føring";"Daler";"2 1/2";"Skilling";"10";"";"";"Daler";"70 1/2";"Skilling";"10";"";"";"Daler";"68";"";"";"";"";"Daler";"72";"";"";"";"";"";"";"";"";"";"";"";"";"07-04-10";"231";"";"";"";"";" "
"420416";"4";"11";"1759";"396";"Rigtz";"";"";"Ihnen";"Amsterdam";"";"";"";"";"";"";"";"Daler";"16";"Skilling";"6";"";"";"";"";"";"";"";"";"Daler";"20";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"07-04-10";"231";"";"";"";"";" "
"420744";"21";"11";"1757";"405";"Gercke";"";"";"Opkes";"Schelling";"Gotgiøres skipper";"Daler";"4";"Skilling";"8";"";"";"Daler";"105";"Skilling";"26";"";"";"Daler";"101";"Skilling";"18";"";"";"Daler";"105";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"7-4-2010 10:36:58";"229";"";"";"";"";""
"420820";"14";"7";"1752";"295";"Peter";"";"";"Matthysen";"Harlingen";"Gotgiøres skipper";"Daler";"3 1/2";"";"";"";"";"Daler";"89";"Skilling";"11";"";"";"Daler";"85 1/2";"Skilling";"12";"";"";"Daler";"89 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"07-04-10";"224";"";"";"";"";" "
"421183";"26";"11";"1757";"424";"Petter";"";"";"Hendrichs";"Schelling";"Gotgiøres skipper";"Daler";"7";"Skilling";"4";"";"";"Daler";"177";"Skilling";"10";"";"";"Daler";"170";"Skilling";"6";"";"";"Daler";"174";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"7-4-2010 11:53:30";"229";"";"";"";"";""
"421220";"26";"11";"1757";"426";"Anne";"";"";"Jelles";"Jauer";"Nyder skipper";"Daler";"4";"Skilling";"25";"";"";"Daler";"113";"Skilling";"31";"";"";"Daler";"109";"Skilling";"6";"";"";"Daler";"113";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"7-4-2010 12:00:22";"229";"";"";"";"";""
"421393";"16";"7";"1753";"270";"Okey";"";"";"Belfour";"London";"Gotgiøres skipper";"Daler";"3 1/2";"Skilling";"2";"";"";"Daler";"91";"Skilling";"14";"";"";"Daler";"87 1/2";"Skilling";"12";"";"";"Daler";"91 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"07-04-10";"226";"";"";"";"";" "
"421462";"2";"10";"1754";"534";"Aldert";"";"van";"Reen";"Embden";"Gotgiøres skipper";"Daler";"2";"";"";"";"";"Daler";"55";"Skilling";"6";"";"";"Daler";"53";"Skilling";"6";"";"";"Daler";"57";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"07-04-10";"226";"";"";"";"";" "
"421528";"2";"10";"1754";"536";"Jacob";"";"";"Visser";"Stavern";"Gotgiøres skipper";"Daler";"5";"";"";"";"";"Daler";"130";"";"";"";"";"Daler";"125";"";"";"";"";"Daler";"129";"";"";"";"";"";"";"";"";"";"";"";"";"07-04-10";"226";"";"";"";"";" "
"421797";"15";"4";"1759";"15";"Dirck";"";"";"Juriens";"Gordyck";"Gotgiøres skipper";"Daler";"2";"Skilling";"9";"";"";"Daler";"57";"Skilling";"3";"";"";"Daler";"54";"Skilling";"42";"";"";"Daler";"58 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"07-04-10";"231";"";"";"";"";" "
"422807";"18";"10";"1754";"570";"Doytze";"";"";"Jantzen";"Vriesland";"Gotgiøres skipper";"Daler";"2";"Skilling";"5";"";"";"Daler";"55";"Skilling";"5";"";"";"Daler";"53";"";"";"";"";"Daler";"57";"";"";"";"";"";"";"";"";"";"";"";"";"08-04-10";"226";"";"";"";"";" "
"423066";"3";"6";"1759";"46";"Reyn";"Hendrichs";"";"Lootz";"Mackum";"Nyder skipper";"Daler";"5";"Skilling";"13";"";"";"Daler";"135";"Skilling";"19";"";"";"Daler";"130";"Skilling";"6";"";"";"Daler";"134";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"08-04-10";"231";"";"";"";"";" "
"423143";"16";"8";"1752";"367";"Jan";"";"";"Sackes";"Wousend";"Gotgiøres skipper";"Daler";"2 1/2";"Skilling";"14";"";"";"Daler";"72 1/2";"Skilling";"20";"";"";"Daler";"70";"Skilling";"6";"";"";"Daler";"74";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"08-04-10";"224";"";"";"";"";" "
"423509";"25";"4";"1762";"53";"Cornelis";"";"";"Klockau";"Dantzig";"Gotgiøres skipper";"Daler";"3";"Skilling";"36";"";"";"Daler";"95";"Skilling";"18";"";"";"Daler";"91";"Skilling";"30";"";"";"Rosenobel";"1";"Daler";"96";"Skilling";"6";"";"";"";"";"";"";"";"";"8-4-2010 9:55:30";"234";"";"";"";"";""
"424267";"13";"9";"1752";"396";"Jarig";"";"";"Jantzen";"De Lemmer";"Afgaar for skipper";"Daler";"2 1/2";"Skilling";"3";"";"";"Daler";"65";"Skilling";"15";"";"";"Daler";"62 1/2";"Skilling";"12";"";"";"Daler";"66 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"08-04-10";"224";"";"";"";"";" "
"424423";"5";"12";"1756";"205";"Roluff";"";"";"Roleuffs";"Bremen";"Gotgiøres skipper";"Daler";"1 1/2";"Skilling";"1";"";"";"Daler";"41";"Skilling";"19";"";"";"Daler";"39 1/2";"Skilling";"18";"";"";"Daler";"41 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"8-4-2010 12:07:18";"229";"";"";"";"";""
"425708";"18";"6";"1754";"119";"Jacob";"";"";"Køhl";"Dantzig";"Gotgiøres skipper";"Daler";"6";"Skilling";"9";"";"";"Daler";"158 1/2";"Skilling";"3";"";"";"Daler";"152";"Skilling";"18";"";"";"Rosenobel";"2";"Daler";"157";"Skilling";"18";"";"";"";"";"";"";"";"";"08-04-10";"226";"";"";"";"";" "
"425889";"2";"12";"1754";"666";"Philipp";"";"";"Smith";"London";"Gotgiøres skipper";"Daler";"1";"Skilling";"18";"";"";"Daler";"37";"";"";"";"";"Daler";"35 1/2";"Skilling";"6";"";"";"Daler";"39 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"08-04-10";"226";"";"";"";"";" "
"426090";"9";"5";"1754";"53";"Douwe";"";"";"Minnes";"Woudsend";"Gotgiøres skipper";"Daler";"3";"Skilling";"10";"";"";"Daler";"85";"Skilling";"22";"";"";"Daler";"82";"Skilling";"12";"";"";"Daler";"86";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"09-04-10";"226";"";"";"";"";" "
"426258";"19";"5";"1763";"103";"William";"";"";"Otter";"Hull";"Gotgiøres skipper";"Daler";"5 1/2";"Skilling";"14";"";"";"Daler";"146";"Skilling";"8";"";"";"Daler";"140";"Skilling";"18";"";"";"Daler";"144";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"9-4-2010 8:55:23";"235";"";"";"";"";""
"427241";"24";"4";"1752";"48";"Hendrich";"";"";"Hendrichs";"Amsterdam";"Afgaar for skipper";"Daler";"2 1/2";"Skilling";"9";"";"";"Daler";"70 1/2";"Skilling";"9";"";"";"Daler";"68";"";"";"";"";"Daler";"72";"";"";"";"";"";"";"";"";"";"";"";"";"09-04-10";"224";"";"";"";"";" "
"427259";"5";"4";"1757";"10";"Christian";"";"";"Pettersen";"Stockholm";"Nyder skipper";"Daler";"2 1/2";"Skilling";"12";"";"";"Daler";"73 1/2";"";"";"";"";"Daler";"70 1/2";"Skilling";"12";"";"";"Daler";"74 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"9-4-2010 12:50:05";"229";"";"";"";"";""
"427962";"23";"10";"1750";"487";"Doue";"";"";"Douwes";"Amelandt";"Gotgiøres skipper";"Daler";"2 1/2";"Skilling";"2";"";"";"Daler";"63";"Skilling";"8";"";"";"Daler";"60 1/2";"Skilling";"6";"";"";"Daler";"64 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"9-4-2010 15:34:01";"223";"";"";"";"";""
"428119";"23";"10";"1750";"496";"Claes";"";"";"Obes";"Der Schelling";"Afgaar til skipper";"Daler";"5 1/2";"";"";"";"";"Daler";"138";"Skilling";"18";"";"";"Daler";"132 1/2";"Skilling";"18";"";"";"Daler";"136 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"9-4-2010 16:11:29";"223";"";"";"";"";""
"428352";"5";"4";"1750";"21";"Jochum";"";"";"Kumerau";"Colberg";"Afgaar til skipper";"Daler";"2";"Skilling";"4";"";"";"Daler";"55";"Skilling";"4";"";"";"Daler";"53";"";"";"";"";"Rosenobel";"1";"Daler";"56";"";"";"";"";"";"";"";"";"";"";"12-4-2010 8:37:55";"223";"";"";"";"";""
"428730";"12";"10";"1752";"484";"Doue";"";"";"Doues";"Ameland";"Gotgiøres skipper";"Daler";"3";"Skilling";"10";"";"";"Daler";"82 1/2";"Skilling";"10";"";"";"Daler";"79 1/2";"";"";"";"";"Daler";"83 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"12-04-10";"224";"";"";"";"";" "
"429322";"2";"12";"1753";"504";"Jan";"";"van";"Duywenbode";"Amsterdam";"Afgaar for skipper";"Daler";"3 1/2";"";"";"";"";"Daler";"89 1/2";"";"";"";"";"Daler";"86";"";"";"";"";"Daler";"90";"";"";"";"";"";"";"";"";"";"";"";"";"12-04-10";"226";"";"";"";"";" "
